0, 1, 5, 2, 42, 5682, analysis, 637, 0, 5025, 0
0, 1, 6, 35, 5, 6327, analysis, 1277, 0, 5024, 0
0, 1, 38, 9, 8, 6959, analysis, 1919, 0, 5012, 0
0, 1, 46, 5, 1, 7605, analysis, 2563, 0, 5012, 0
0, 1, 47, 4, 8, 8241, analysis, 3208, 0, 5001, 0
0, 1, 46, 5, 2, 8859, analysis, 3825, 0, 5001, 0
0, 1, 47, 4, 8, 9497, analysis, 4471, 0, 4991, 0
0, 1, 49, 4, 2, 10144, analysis, 5116, 0, 4991, 0
0, 1, 47, 3, 5, 10782, analysis, 5758, 0, 4985, 0
0, 1, 47, 4, 9, 11392, analysis, 6376, 0, 4975, 0
0, 1, 48, 4, 3, 12005, analysis, 6987, 0, 4975, 0
0, 1, 48, 5, 8, 12607, analysis, 7598, 0, 4965, 0
0, 1, 5, 3, 4, 5794, analysis, 616, 0, 5159, 0
0, 1, 7, 10, 8, 6429, analysis, 1266, 0, 5142, 0
0, 1, 18, 0, 6, 7075, analysis, 1910, 0, 5142, 0
0, 1, 18, 1, 4, 7722, analysis, 2555, 0, 5142, 0
0, 1, 17, 1, 5, 8366, analysis, 3197, 0, 5142, 0
0, 1, 18, 1, 4, 8990, analysis, 3820, 0, 5141, 0
0, 1, 18, 0, 4, 9617, analysis, 4443, 0, 5141, 0
0, 1, 19, 0, 3, 10238, analysis, 5061, 0, 5141, 0
0, 1, 19, 4, 2, 10918, analysis, 5743, 0, 5137, 0
0, 1, 23, 1, 0, 11564, analysis, 6387, 0, 5137, 0
0, 1, 23, 1, 3, 12206, analysis, 7031, 0, 5133, 0
0, 1, 22, 1, 1, 12852, analysis, 7675, 0, 5133, 0
0, 1, 5, 2, 43, 5939, analysis, 648, 0, 5267, 0
0, 1, 6, 1, 40, 6585, analysis, 1292, 0, 5267, 0
0, 1, 8, 1, 38, 7202, analysis, 1908, 0, 5266, 0
0, 1, 7, 1, 38, 7815, analysis, 2518, 0, 5267, 0
0, 1, 6, 1, 39, 8461, analysis, 3163, 0, 5267, 0
0, 1, 9, 1, 36, 9099, analysis, 3800, 0, 5266, 0
0, 1, 8, 1, 37, 9745, analysis, 4445, 0, 5266, 0
0, 1, 8, 1, 35, 10391, analysis, 5089, 0, 5266, 0
0, 1, 9, 1, 33, 11039, analysis, 5735, 0, 5266, 0
0, 1, 8, 1, 34, 11656, analysis, 6350, 0, 5266, 0
0, 1, 9, 1, 32, 12271, analysis, 6963, 0, 5266, 0
0, 1, 10, 1, 32, 12890, analysis, 7581, 0, 5265, 0
0, 1, 7, 5, 6, 5667, analysis, 610, 0, 5041, 0
0, 1, 9, 1, 3, 6278, analysis, 1219, 0, 5041, 0
0, 1, 12, 1, 4, 6888, analysis, 1832, 0, 5036, 0
0, 1, 10, 0, 2, 7540, analysis, 2477, 0, 5041, 0
0, 1, 15, 2, 1, 8148, analysis, 3090, 0, 5034, 0
0, 1, 14, 0, 4, 8794, analysis, 3734, 0, 5034, 0
0, 1, 16, 1, 4, 9431, analysis, 4373, 0, 5030, 0
0, 1, 20, 6, 3, 10071, analysis, 5020, 0, 5022, 0
0, 1, 19, 1, 5, 10720, analysis, 5663, 0, 5026, 0
0, 1, 26, 2, 3, 11359, analysis, 6307, 0, 5019, 0
0, 1, 29, 1, 3, 11958, analysis, 6907, 0, 5016, 0
0, 1, 32, 2, 2, 12568, analysis, 7518, 0, 5013, 0
0, 1, 6, 2, 5, 5672, analysis, 646, 0, 5010, 0
0, 1, 5, 2, 1, 6323, analysis, 1294, 0, 5010, 0
0, 1, 7, 1, 3, 6967, analysis, 1940, 0, 5006, 0
0, 1, 12, 1, 1, 7604, analysis, 2579, 0, 5002, 0
0, 1, 10, 1, 3, 8253, analysis, 3226, 0, 5002, 0
0, 1, 9, 1, 0, 8876, analysis, 3843, 0, 5006, 0
0, 1, 12, 1, 2, 9487, analysis, 4458, 0, 5000, 0
0, 1, 14, 1, 3, 10095, analysis, 5068, 0, 4997, 0
0, 1, 16, 1, 0, 10706, analysis, 5678, 0, 4997, 0
0, 1, 16, 1, 3, 11313, analysis, 6288, 0, 4993, 0
0, 1, 18, 2, 0, 11923, analysis, 6897, 0, 4993, 0
0, 1, 19, 1, 3, 12531, analysis, 7508, 0, 4989, 0
0, 1, 4, 5, 3, 5738, analysis, 616, 0, 5105, 0
0, 1, 7, 3, 3, 6352, analysis, 1233, 0, 5100, 0
0, 1, 20, 3, 3, 6952, analysis, 1845, 0, 5086, 0
0, 1, 15, 4, 3, 7567, analysis, 2455, 0, 5090, 0
0, 1, 11, 3, 3, 8184, analysis, 3066, 0, 5095, 0
0, 1, 29, 3, 2, 8776, analysis, 3675, 0, 5077, 0
0, 1, 24, 3, 3, 9392, analysis, 4286, 0, 5081, 0
0, 1, 38, 4, 2, 9994, analysis, 4902, 0, 5066, 0
0, 1, 32, 5, 2, 10645, analysis, 5546, 0, 5071, 0
0, 1, 42, 3, 3, 11274, analysis, 6184, 0, 5061, 0
0, 1, 46, 3, 2, 11884, analysis, 6796, 0, 5057, 0
0, 1, 49, 4, 2, 12495, analysis, 7411, 0, 5052, 0
0, 1, 6, 2, 3, 5862, analysis, 644, 0, 5200, 0
0, 1, 5, 2, 0, 6508, analysis, 1289, 0, 5199, 0
0, 1, 4, 1, 2, 7155, analysis, 1934, 0, 5199, 0
0, 1, 9, 0, 3, 7794, analysis, 2577, 0, 5193, 0
0, 1, 6, 1, 5, 8423, analysis, 3204, 0, 5193, 0
0, 1, 10, 1, 4, 9038, analysis, 3821, 0, 5189, 0
0, 1, 9, 1, 1, 9681, analysis, 4459, 0, 5193, 0
0, 1, 13, 1, 0, 10299, analysis, 5079, 0, 5189, 0
0, 1, 12, 1, 1, 10920, analysis, 5697, 0, 5189, 0
0, 1, 13, 1, 3, 11537, analysis, 6316, 0, 5185, 0
0, 1, 16, 1, 0, 12158, analysis, 6934, 0, 5185, 0
0, 1, 16, 1, 3, 12772, analysis, 7551, 0, 5181, 0
0, 1, 6, 2, 40, 5754, analysis, 646, 0, 5076, 0
0, 1, 4, 2, 37, 6400, analysis, 1290, 0, 5076, 0
0, 1, 6, 2, 35, 7023, analysis, 1912, 0, 5075, 0
0, 1, 5, 1, 36, 7644, analysis, 2530, 0, 5076, 0
0, 1, 9, 0, 33, 8266, analysis, 3151, 0, 5075, 0
0, 1, 7, 1, 34, 8974, analysis, 3856, 0, 5075, 0
0, 1, 9, 0, 32, 9628, analysis, 4508, 0, 5075, 0
0, 1, 10, 0, 30, 10304, analysis, 5182, 0, 5075, 0
0, 1, 8, 1, 31, 10894, analysis, 5770, 0, 5075, 0
0, 1, 9, 1, 29, 11511, analysis, 6385, 0, 5075, 0
0, 1, 8, 1, 29, 12125, analysis, 6999, 0, 5074, 0
0, 1, 8, 1, 28, 12738, analysis, 7610, 0, 5074, 0
0, 1, 6, 2, 40, 5793, analysis, 639, 0, 5136, 0
0, 1, 4, 1, 38, 6436, analysis, 1280, 0, 5136, 0
0, 1, 6, 1, 35, 7083, analysis, 1925, 0, 5136, 0
0, 1, 5, 1, 36, 7701, analysis, 2541, 0, 5136, 0
0, 1, 4, 1, 37, 8314, analysis, 3152, 0, 5136, 0
0, 1, 7, 1, 34, 8923, analysis, 3761, 0, 5135, 0
0, 1, 6, 1, 35, 9533, analysis, 4370, 0, 5135, 0
0, 1, 8, 1, 32, 10142, analysis, 4978, 0, 5135, 0
0, 1, 7, 1, 33, 10752, analysis, 5587, 0, 5135, 0
0, 1, 8, 0, 32, 11361, analysis, 6196, 0, 5135, 0
0, 1, 9, 0, 31, 11975, analysis, 6810, 0, 5135, 0
0, 1, 8, 3, 28, 12621, analysis, 7455, 0, 5135, 0
0, 1, 8, 4, 34, 5775, analysis, 610, 0, 5149, 0
0, 1, 10, 1, 30, 6413, analysis, 1248, 0, 5148, 0
0, 1, 9, 1, 31, 7031, analysis, 1863, 0, 5148, 0
0, 1, 10, 1, 28, 7680, analysis, 2510, 0, 5148, 0
0, 1, 9, 1, 29, 8331, analysis, 3159, 0, 5148, 0
0, 1, 11, 0, 28, 8985, analysis, 3812, 0, 5147, 0
0, 1, 10, 1, 27, 9632, analysis, 4456, 0, 5148, 0
0, 1, 11, 1, 26, 10278, analysis, 5101, 0, 5147, 0
0, 1, 10, 1, 27, 10895, analysis, 5716, 0, 5147, 0
0, 1, 11, 1, 25, 11546, analysis, 6365, 0, 5147, 0
0, 1, 11, 1, 24, 12192, analysis, 7009, 0, 5147, 0
0, 1, 12, 1, 23, 12841, analysis, 7656, 0, 5147, 0
0, 1, 5, 2, 33, 5726, analysis, 649, 0, 5060, 0
0, 1, 6, 1, 30, 6342, analysis, 1264, 0, 5059, 0
0, 1, 5, 1, 31, 6953, analysis, 1873, 0, 5059, 0
0, 1, 9, 0, 27, 7598, analysis, 2517, 0, 5059, 0
0, 1, 6, 3, 27, 8212, analysis, 3129, 0, 5059, 0
0, 1, 9, 1, 25, 8864, analysis, 3779, 0, 5059, 0
0, 1, 9, 0, 26, 9486, analysis, 4399, 0, 5059, 0
0, 1, 10, 1, 24, 10104, analysis, 5015, 0, 5059, 0
0, 1, 11, 1, 23, 10717, analysis, 5627, 0, 5058, 0
0, 1, 10, 1, 24, 11332, analysis, 6241, 0, 5058, 0
0, 1, 12, 1, 21, 11979, analysis, 6886, 0, 5058, 0
0, 1, 11, 1, 22, 12628, analysis, 7533, 0, 5058, 0
0, 1, 5, 2, 42, 5749, analysis, 661, 0, 5072, 0
0, 1, 4, 1, 40, 6366, analysis, 1276, 0, 5072, 0
0, 1, 6, 1, 38, 6977, analysis, 1886, 0, 5071, 0
0, 1, 5, 1, 38, 7648, analysis, 2555, 0, 5072, 0
0, 1, 7, 1, 36, 8263, analysis, 3169, 0, 5071, 0
0, 1, 6, 1, 37, 8948, analysis, 3853, 0, 5071, 0
0, 1, 7, 1, 35, 9541, analysis, 4444, 0, 5071, 0
0, 1, 9, 1, 33, 10181, analysis, 5083, 0, 5071, 0
0, 1, 8, 1, 34, 10833, analysis, 5734, 0, 5071, 0
0, 1, 9, 1, 32, 11448, analysis, 6348, 0, 5071, 0
0, 1, 9, 1, 32, 12096, analysis, 6996, 0, 5070, 0
0, 1, 10, 1, 31, 12756, analysis, 7655, 0, 5070, 0
0, 1, 5, 2, 4, 6006, analysis, 648, 0, 5331, 0
0, 1, 5, 1, 1, 6654, analysis, 1292, 0, 5331, 0
0, 1, 10, 1, 0, 7297, analysis, 1937, 0, 5326, 0
0, 1, 7, 1, 3, 7944, analysis, 2581, 0, 5326, 0
0, 1, 12, 1, 1, 8581, analysis, 3219, 0, 5322, 0
0, 1, 10, 1, 3, 9193, analysis, 3828, 0, 5322, 0
0, 1, 15, 1, 0, 9827, analysis, 4464, 0, 5319, 0
0, 1, 12, 1, 3, 10469, analysis, 5104, 0, 5319, 0
0, 1, 15, 1, 4, 11115, analysis, 5752, 0, 5314, 0
0, 1, 16, 1, 3, 11761, analysis, 6396, 0, 5313, 0
0, 1, 16, 1, 2, 12403, analysis, 7035, 0, 5313, 0
0, 1, 16, 1, 1, 13057, analysis, 7686, 0, 5313, 0
0, 1, 4, 2, 39, 6285, analysis, 650, 0, 5620, 0
0, 1, 4, 1, 38, 6934, analysis, 1299, 0, 5619, 0
0, 1, 5, 2, 35, 7610, analysis, 1974, 0, 5619, 0
0, 1, 4, 1, 37, 8257, analysis, 2619, 0, 5619, 0
0, 1, 7, 1, 33, 8899, analysis, 3259, 0, 5619, 0
0, 1, 6, 1, 34, 9522, analysis, 3879, 0, 5619, 0
0, 1, 8, 1, 31, 10167, analysis, 4520, 0, 5619, 0
0, 1, 7, 1, 32, 10794, analysis, 5144, 0, 5619, 0
0, 1, 8, 1, 31, 11468, analysis, 5817, 0, 5618, 0
0, 1, 8, 1, 30, 12086, analysis, 6432, 0, 5618, 0
0, 1,